player_id,player_display_name,position,team_2025,games,snap_pct,proj_pg,role_pg,vor_pg,vor_season,reliability,targets,target_share,air_yards_share,wopr,carries,rz_carries,rz_targets,i10_touches,rz_share,actual_td,xtd,td_oe,passing_tds,pts_league,pts_pub4,sixpt_gap,pts_xtd,pts_league_pg,pts_xtd_pg,sixpt_gap_pg
00-0033288,George Kittle,TE,SF,11,0.812,10.185,9.819,2.018,34.300,0.917,69,0.215,0.185,0.451,1,1.000,13.000,5.000,0.071,7,4.328,2.672,0,133.000,133.000,0.000,116.971,12.091,10.634,0.000
00-0037261,Khalil Shakir,WR,BUF,16,0.598,8.640,8.894,-0.892,-15.158,1.000,95,0.211,0.086,0.377,1,0.000,13.000,4.000,0.068,4,4.478,-0.478,0,130.400,130.400,0.000,133.267,8.150,8.329,0.000
00-0039910,Jayden Daniels,QB,WAS,7,0.903,19.282,20.376,-0.864,-14.691,0.583,0,0.000,0.000,0.000,58,6.000,0.000,2.000,0.040,2,1.222,0.778,8,130.280,114.280,16.000,125.612,18.611,17.945,2.286
00-0039919,Rome Odunze,WR,CHI,12,0.881,10.211,10.740,0.680,11.560,1.000,90,0.236,0.353,0.602,0,0.000,12.000,5.000,0.069,6,4.447,1.553,0,124.100,124.100,0.000,114.784,10.342,9.565,0.000
00-0039067,Rashee Rice,WR,KC,8,0.749,15.731,14.918,4.133,70.258,0.667,78,0.290,0.137,0.531,5,3.000,18.000,17.000,0.113,6,7.698,-1.698,0,123.600,123.600,0.000,133.786,15.450,16.723,0.000
00-0029604,Kirk Cousins,QB,ATL,10,0.861,12.566,13.021,-6.831,-116.133,0.833,0,0.000,0.000,0.000,14,1.000,0.000,1.000,0.007,1,0.425,0.575,10,123.540,103.540,20.000,120.088,12.354,12.009,2.000
00-0039361,Bucky Irving,RB,TB,10,0.616,13.014,13.521,2.653,45.097,0.833,35,0.107,-0.021,0.146,173,18.000,4.000,7.000,0.156,4,4.074,-0.074,0,123.500,123.500,0.000,123.946,12.350,12.395,0.000
00-0037256,Rachaad White,RB,TB,17,0.511,7.600,7.575,-2.230,-37.916,1.000,45,0.083,-0.027,0.105,132,18.000,10.000,10.000,0.199,4,5.121,-1.121,0,123.000,123.000,0.000,129.726,7.235,7.631,0.000
00-0037525,Jordan Mason,RB,MIN,16,0.427,6.859,6.783,-2.972,-50.525,1.000,16,0.035,-0.015,0.042,159,29.000,1.000,9.000,0.205,6,4.221,1.779,0,121.900,121.900,0.000,111.227,7.619,6.952,0.000
00-0039793,AJ Barner,TE,SEA,17,0.773,6.257,6.041,-1.728,-29.373,1.000,68,0.138,0.077,0.261,10,3.000,13.000,8.000,0.096,7,5.256,1.744,0,121.300,121.300,0.000,110.838,7.135,6.520,0.000
00-0040666,Omarion Hampton,RB,LAC,9,0.634,13.875,13.930,3.033,51.567,0.750,35,0.118,-0.030,0.156,124,26.000,2.000,16.000,0.170,5,5.763,-0.763,0,119.700,119.700,0.000,124.278,13.300,13.809,0.000
00-0039738,Blake Corum,RB,LA,17,0.291,6.615,6.448,-3.216,-54.665,1.000,14,0.023,0.001,0.035,145,27.000,1.000,16.000,0.141,6,5.623,0.377,0,118.200,118.200,0.000,115.940,6.953,6.820,0.000
00-0037263,Tyler Allgeier,RB,ATL,17,0.302,6.612,6.890,-3.219,-54.722,1.000,16,0.032,-0.007,0.043,143,32.000,1.000,19.000,0.239,8,6.437,1.563,0,116.000,116.000,0.000,106.625,6.824,6.272,0.000
00-0040715,Cam Skattebo,RB,NYG,8,0.522,13.255,13.491,2.283,38.806,0.667,32,0.129,-0.007,0.189,101,23.000,4.000,13.000,0.149,7,5.006,1.994,0,115.700,115.700,0.000,103.733,14.463,12.967,0.000
00-0037545,Rashid Shaheed,WR,SEA,18,0.609,7.030,7.121,-2.502,-42.527,1.000,92,0.162,0.224,0.400,9,1.000,9.000,2.000,0.060,2,3.571,-1.571,0,115.100,115.100,0.000,124.526,6.394,6.918,0.000
00-0038124,Christian Watson,WR,GB,10,0.677,8.571,7.760,-0.801,-13.610,0.833,55,0.203,0.348,0.548,1,1.000,6.000,4.000,0.041,6,2.786,3.214,0,114.900,114.900,0.000,95.616,11.490,9.562,0.000
00-0039893,Brian Thomas Jr.,WR,JAX,14,0.776,8.774,8.853,-0.757,-12.868,1.000,91,0.193,0.316,0.511,3,1.000,7.000,6.000,0.039,3,4.117,-1.117,0,114.800,114.800,0.000,121.504,8.200,8.679,0.000
00-0039376,Spencer Rattler,QB,NO,9,0.817,13.963,14.539,-5.100,-86.703,0.750,2,0.008,0.004,0.015,31,4.000,1.000,1.000,0.041,0,0.782,-0.782,8,114.640,98.640,16.000,119.329,12.738,13.259,1.778
00-0038994,Jordan Addison,WR,MIN,14,0.851,8.141,8.007,-1.391,-23.640,1.000,79,0.182,0.330,0.504,2,0.000,13.000,5.000,0.089,4,4.360,-0.360,0,114.100,114.100,0.000,116.263,8.150,8.304,0.000
00-0035662,Marquise Brown,WR,KC,16,0.535,6.720,6.589,-2.811,-47.788,1.000,74,0.142,0.197,0.351,0,0.000,10.000,8.000,0.054,5,4.482,0.518,0,113.200,113.200,0.000,110.091,7.075,6.881,0.000
00-0036158,J.K. Dobbins,RB,DEN,10,0.511,10.797,10.466,0.805,13.688,0.833,14,0.046,-0.011,0.061,153,20.000,0.000,11.000,0.122,4,4.268,-0.268,0,110.400,110.400,0.000,112.011,11.040,11.201,0.000
00-0036555,Chuba Hubbard,RB,CAR,15,0.458,8.067,8.305,-1.764,-29.987,1.000,39,0.088,-0.035,0.108,134,18.000,6.000,11.000,0.167,4,5.040,-1.040,0,110.400,110.400,0.000,116.643,7.360,7.776,0.000
00-0039391,Kimani Vidal,RB,LAC,13,0.545,9.356,9.377,-0.475,-8.068,1.000,22,0.054,-0.007,0.077,155,26.000,6.000,14.000,0.194,4,5.899,-1.899,0,109.900,109.900,0.000,121.294,8.454,9.330,0.000
00-0040130,Jayden Higgins,WR,HOU,17,0.572,5.456,5.523,-4.075,-69.281,1.000,68,0.124,0.177,0.309,0,0.000,8.000,3.000,0.050,6,3.061,2.939,0,109.000,109.000,0.000,91.367,6.412,5.375,0.000
00-0036244,Colby Parkinson,TE,LA,14,0.604,7.344,7.367,-0.641,-10.894,1.000,56,0.117,0.045,0.206,0,0.000,22.000,10.000,0.111,8,7.019,0.981,0,108.300,108.300,0.000,102.413,7.736,7.315,0.000
00-0038608,Kayshon Boutte,WR,NE,14,0.675,5.005,4.255,-4.526,-76.948,1.000,46,0.120,0.215,0.330,0,0.000,4.000,2.000,0.023,6,1.883,4.117,0,107.600,107.600,0.000,82.897,7.686,5.921,0.000
00-0038997,Josh Downs,WR,IND,16,0.587,7.652,8.174,-1.879,-31.948,1.000,88,0.175,0.168,0.379,2,0.000,15.000,5.000,0.080,4,4.804,-0.804,0,107.400,107.400,0.000,112.226,6.713,7.014,0.000
00-0039849,Marvin Harrison Jr.,WR,ARI,12,0.713,8.720,8.605,-0.811,-13.795,1.000,73,0.181,0.330,0.502,0,0.000,10.000,5.000,0.061,4,3.838,0.162,0,107.300,107.300,0.000,106.327,8.942,8.861,0.000
00-0034753,Mark Andrews,TE,BAL,17,0.617,6.917,7.224,-1.067,-18.146,1.000,70,0.171,0.163,0.370,10,3.000,15.000,12.000,0.103,6,6.700,-0.700,0,107.000,107.000,0.000,111.197,6.294,6.541,0.000
00-0040189,Oronde Gadsden II,TE,LAC,15,0.626,7.599,7.460,-0.386,-6.558,1.000,69,0.144,0.167,0.333,0,0.000,15.000,5.000,0.091,3,4.604,-1.604,0,106.900,106.900,0.000,116.527,7.127,7.768,0.000
00-0038933,Dalton Kincaid,TE,BUF,12,0.374,7.112,6.491,-0.872,-14.829,1.000,49,0.149,0.207,0.369,0,0.000,8.000,4.000,0.042,5,2.975,2.025,0,106.600,106.600,0.000,94.451,8.883,7.871,0.000
00-0039847,Theo Johnson,TE,NYG,15,0.867,7.466,7.900,-0.519,-8.817,1.000,74,0.172,0.166,0.375,0,0.000,14.000,6.000,0.077,5,4.788,0.212,0,105.300,105.300,0.000,104.028,7.020,6.935,0.000
00-0033293,Aaron Jones,RB,MIN,12,0.551,9.482,9.878,-0.349,-5.925,1.000,41,0.141,-0.013,0.203,132,14.000,5.000,6.000,0.130,3,3.548,-0.548,0,104.700,104.700,0.000,107.988,8.725,8.999,0.000
00-0040735,Luther Burden III,WR,CHI,15,0.397,6.145,5.545,-3.387,-57.577,1.000,60,0.131,0.107,0.271,6,0.000,4.000,0.000,0.023,2,1.793,0.207,0,104.400,104.400,0.000,103.159,6.960,6.877,0.000
00-0030061,Zach Ertz,TE,WAS,13,0.665,7.868,8.105,-0.117,-1.984,1.000,72,0.193,0.203,0.431,0,0.000,8.000,5.000,0.053,4,3.518,0.482,0,101.400,101.400,0.000,98.511,7.800,7.578,0.000
00-0038996,Tucker Kraft,TE,GB,8,0.860,9.727,9.002,1.162,19.747,0.667,44,0.190,0.096,0.351,1,0.000,12.000,3.000,0.071,6,3.284,2.716,0,101.200,101.200,0.000,84.904,12.650,10.613,0.000
00-0035250,Devin Singletary,RB,NYG,17,0.276,6.178,6.161,-3.653,-62.098,1.000,19,0.040,-0.006,0.056,119,22.000,2.000,18.000,0.133,5,5.929,-0.929,0,99.800,99.800,0.000,105.373,5.871,6.198,0.000
00-0040668,Shedeur Sanders,QB,CLE,8,0.916,13.595,14.945,-4.779,-81.236,0.667,0,0.000,0.000,0.000,21,1.000,0.000,1.000,0.008,1,0.444,0.556,7,98.900,84.900,14.000,95.565,12.363,11.946,1.750
00-0040170,Elic Ayomanor,WR,TEN,16,0.806,6.910,7.618,-2.621,-44.561,1.000,89,0.185,0.325,0.505,0,0.000,8.000,6.000,0.079,4,4.119,-0.119,0,96.000,96.000,0.000,96.715,6.000,6.045,0.000
00-0037809,Chig Okonkwo,TE,TEN,17,0.637,5.812,5.791,-2.172,-36.929,1.000,79,0.150,0.087,0.286,0,0.000,5.000,3.000,0.050,2,2.541,-0.541,0,96.000,96.000,0.000,99.244,5.647,5.838,0.000
00-0036407,Jerry Jeudy,WR,CLE,17,0.845,7.574,8.592,-1.958,-33.278,1.000,106,0.205,0.354,0.555,1,0.000,9.000,3.000,0.072,2,3.983,-1.983,0,95.700,95.700,0.000,107.595,5.629,6.329,0.000
00-0035659,Terry McLaurin,WR,WAS,10,0.704,9.061,8.737,-0.392,-6.664,0.833,60,0.232,0.371,0.608,0,0.000,8.000,3.000,0.053,3,2.896,0.104,0,95.200,95.200,0.000,94.574,9.520,9.457,0.000
00-0038935,Brenton Strange,TE,JAX,12,0.748,7.624,7.331,-0.361,-6.129,1.000,60,0.156,0.123,0.320,0,0.000,10.000,3.000,0.049,3,3.129,-0.129,0,95.000,95.000,0.000,95.775,7.917,7.981,0.000
00-0039410,Ryan Flournoy,WR,DAL,15,0.448,5.553,5.256,-3.978,-67.634,1.000,56,0.111,0.105,0.240,4,0.000,7.000,5.000,0.036,4,3.124,0.876,0,94.000,94.000,0.000,88.742,6.267,5.916,0.000
00-0036894,Pat Freiermuth,TE,PIT,15,0.504,5.634,5.431,-2.350,-39.948,1.000,54,0.113,0.126,0.257,0,0.000,9.000,4.000,0.055,4,3.191,0.809,0,93.100,93.100,0.000,88.243,6.207,5.883,0.000
